,date,CN_search,AF_search,AL_search,DZ_search,AD_search,AO_search,AG_search,AR_search,AM_search,AU_search,AT_search,AZ_search,BS_search,BH_search,BD_search,BB_search,BY_search,BE_search,BZ_search,BJ_search,BT_search,BO_search,BA_search,BW_search,BR_search,BN_search,BG_search,BF_search,MM_search,BI_search,CV_search,KH_search,CM_search,CA_search,CF_search,TD_search,CL_search,CO_search,KM_search,CG_search,CD_search,CR_search,CI_search,HR_search,CU_search,CY_search,CZ_search,DK_search,DJ_search,DM_search,DO_search,EC_search,EG_search,SV_search,GQ_search,ER_search,EE_search,SZ_search,ET_search,FJ_search,FI_search,FR_search,GA_search,GM_search,GE_search,DE_search,GH_search,GR_search,GD_search,GT_search,GN_search,GW_search,GY_search,HT_search,VA_search,HN_search,HU_search,IS_search,IN_search,ID_search,IR_search,IQ_search,IE_search,IL_search,IT_search,JM_search,JP_search,JO_search,KZ_search,KE_search,KR_search,XK_search,KW_search,KG_search,LA_search,LV_search,LB_search,LR_search,LY_search,LI_search,LT_search,LU_search,MG_search,MW_search,MY_search,MV_search,ML_search,MT_search,MR_search,MU_search,MX_search,MD_search,MC_search,MN_search,ME_search,MA_search,MZ_search,NA_search,NP_search,NL_search,NZ_search,NI_search,NE_search,NG_search,MK_search,NO_search,OM_search,PK_search,PA_search,PG_search,PY_search,PE_search,PH_search,PL_search,PT_search,QA_search,RO_search,RU_search,RW_search,KN_search,LC_search,VC_search,SM_search,ST_search,SA_search,SN_search,RS_search,SC_search,SL_search,SG_search,SK_search,SI_search,SO_search,ZA_search,SS_search,ES_search,LK_search,SD_search,SR_search,SE_search,CH_search,SY_search,TW_search,TJ_search,TZ_search,TH_search,TL_search,TG_search,TT_search,TN_search,TR_search,US_search,UG_search,UA_search,AE_search,GB_search,UY_search,UZ_search,VE_search,VN_search,PS_search,EH_search,YE_search,ZM_search,ZW_search,LS_search
46,2020-03-27,70,70.0,35.0,23.0,42.0,53.0,46,57.0,94.0,70.0,39.0,96.0,60.0,81.0,67.0,66.0,99.0,53.0,49.0,72.0,35.0,62.0,69.0,88.0,53.0,58.0,64.0,64.0,94.0,42,58.0,48.0,61.0,56.0,63.0,34,41.0,61.0,71,39.0,61.0,50.0,82.0,55.0,57.0,68.0,50.0,25.0,49.0,27,48.0,48.0,49.0,32.0,17.0,,53.0,54,89.0,50.0,48.0,45.0,55.0,66.0,100.0,33.0,75.0,79.0,23.0,34.0,89.0,95,29.0,56.0,,43.0,60.0,24.0,98.0,26.0,88.0,61.0,63.0,62,44.0,48.0,93,51.0,17.0,64.0,63.0,38.0,65.0,100.0,34.0,48.0,48.0,92.0,44.0,12.0,79.0,44.0,40,82.0,61.0,60.0,80.0,47.0,61,57.0,47.0,70.0,,66.0,71.0,53.0,51.0,85.0,81.0,33.0,72.0,41.0,82.0,89.0,63.0,33.0,58.0,72.0,45.0,52.0,43.0,41.0,42.0,64.0,36.0,81.0,53.0,74.0,34.0,50,44.0,24.0,30.0,0.0,56.0,52.0,73.0,46,41.0,74,54.0,57.0,54.0,95.0,52,45.0,55.0,42.0,23.0,35.0,40.0,99.0,100.0,69,32.0,16.0,0.0,56.0,67.0,27.0,54.0,58.0,72.0,80.0,85.0,62.0,33.0,85.0,49.0,11.0,61.0,37,100,100.0,96.0,
47,2020-03-28,95,78.0,47.0,23.0,39.0,38.0,35,63.0,74.0,75.0,39.0,100.0,44.0,75.0,72.0,78.0,94.0,45.0,53.0,68.0,47.0,60.0,78.0,62.0,55.0,76.0,85.0,37.0,100.0,10,32.0,53.0,43.0,56.0,0.0,51,46.0,58.0,67,46.0,62.0,50.0,64.0,58.0,62.0,57.0,57.0,29.0,48.0,37,49.0,49.0,45.0,18.0,31.0,,59.0,61,81.0,35.0,49.0,43.0,38.0,65.0,86.0,37.0,63.0,75.0,64.0,40.0,61.0,66,42.0,49.0,,42.0,72.0,43.0,100.0,32.0,83.0,61.0,59.0,72,44.0,49.0,100,56.0,21.0,61.0,85.0,44.0,60.0,94.0,53.0,57.0,47.0,75.0,49.0,21.0,100.0,42.0,48,75.0,61.0,56.0,74.0,53.0,46,55.0,45.0,59.0,,69.0,98.0,48.0,54.0,79.0,90.0,32.0,74.0,22.0,46.0,78.0,62.0,29.0,67.0,69.0,41.0,62.0,39.0,43.0,38.0,76.0,34.0,92.0,56.0,92.0,57.0,18,47.0,0.0,13.0,0.0,57.0,49.0,76.0,43,37.0,76,56.0,67.0,60.0,90.0,48,50.0,50.0,62.0,47.0,35.0,40.0,100.0,87.0,81,30.0,13.0,0.0,37.0,65.0,31.0,57.0,57.0,77.0,100.0,83.0,59.0,38.0,100.0,45.0,12.0,59.0,13,64,76.0,70.0,
48,2020-03-29,98,72.0,53.0,25.0,39.0,50.0,39,58.0,83.0,75.0,34.0,75.0,46.0,76.0,67.0,63.0,91.0,43.0,44.0,55.0,52.0,55.0,75.0,66.0,52.0,49.0,83.0,28.0,84.0,41,16.0,52.0,55.0,54.0,81.0,45,41.0,63.0,23,31.0,49.0,48.0,63.0,65.0,56.0,66.0,48.0,31.0,48.0,78,51.0,48.0,60.0,22.0,31.0,,44.0,73,83.0,44.0,50.0,42.0,43.0,81.0,90.0,33.0,55.0,77.0,45.0,31.0,73.0,54,39.0,46.0,,38.0,61.0,48.0,96.0,31.0,89.0,69.0,55.0,56,42.0,51.0,95,54.0,22.0,56.0,94.0,44.0,69.0,81.0,46.0,60.0,48.0,69.0,55.0,25.0,72.0,44.0,53,61.0,57.0,80.0,95.0,53.0,77,57.0,52.0,64.0,,58.0,71.0,57.0,49.0,76.0,89.0,33.0,66.0,33.0,56.0,74.0,77.0,32.0,71.0,69.0,35.0,59.0,35.0,46.0,38.0,69.0,34.0,88.0,55.0,100.0,53.0,53,49.0,30.0,15.0,0.0,58.0,41.0,97.0,59,35.0,77,54.0,62.0,63.0,83.0,54,48.0,50.0,58.0,16.0,34.0,37.0,54.0,74.0,74,39.0,18.0,0.0,39.0,73.0,32.0,53.0,55.0,70.0,97.0,83.0,59.0,45.0,76.0,51.0,13.0,61.0,22,48,76.0,65.0,
49,2020-03-30,54,63.0,36.0,26.0,22.0,42.0,25,44.0,83.0,61.0,29.0,79.0,40.0,63.0,62.0,37.0,97.0,36.0,64.0,42.0,31.0,56.0,52.0,89.0,42.0,54.0,67.0,34.0,78.0,44,50.0,51.0,48.0,48.0,32.0,49,30.0,49.0,71,25.0,56.0,43.0,59.0,52.0,55.0,64.0,44.0,26.0,35.0,55,36.0,35.0,55.0,24.0,12.0,,43.0,54,87.0,29.0,44.0,34.0,59.0,63.0,71.0,28.0,55.0,63.0,36.0,33.0,71.0,56,56.0,43.0,,36.0,51.0,24.0,78.0,28.0,85.0,53.0,51.0,49,36.0,48.0,78,46.0,19.0,58.0,68.0,30.0,67.0,94.0,39.0,44.0,44.0,65.0,78.0,25.0,57.0,33.0,39,48.0,50.0,77.0,68.0,33.0,44,47.0,42.0,48.0,,53.0,59.0,49.0,50.0,56.0,77.0,28.0,54.0,23.0,55.0,65.0,58.0,27.0,61.0,58.0,30.0,49.0,35.0,41.0,31.0,54.0,26.0,82.0,44.0,86.0,35.0,63,37.0,6.0,11.0,0.0,56.0,48.0,68.0,46,46.0,60,47.0,48.0,57.0,72.0,50,39.0,47.0,58.0,32.0,30.0,31.0,65.0,63.0,35,31.0,18.0,0.0,41.0,56.0,31.0,39.0,50.0,59.0,75.0,72.0,50.0,29.0,73.0,42.0,11.0,51.0,42,63,62.0,63.0,
50,2020-03-31,64,83.0,43.0,23.0,30.0,40.0,63,40.0,54.0,54.0,27.0,77.0,35.0,59.0,59.0,48.0,97.0,36.0,26.0,47.0,32.0,46.0,52.0,70.0,38.0,52.0,60.0,26.0,73.0,52,66.0,37.0,41.0,45.0,49.0,26,28.0,47.0,42,29.0,54.0,33.0,42.0,39.0,50.0,55.0,41.0,19.0,28.0,21,37.0,33.0,46.0,27.0,43.0,,43.0,49,82.0,38.0,30.0,34.0,46.0,61.0,78.0,27.0,57.0,57.0,39.0,29.0,70.0,54,44.0,43.0,,32.0,53.0,36.0,77.0,25.0,69.0,45.0,49.0,51,33.0,40.0,89,37.0,20.0,59.0,56.0,26.0,59.0,98.0,54.0,47.0,37.0,67.0,42.0,20.0,46.0,37.0,39,58.0,44.0,60.0,61.0,36.0,57,46.0,40.0,53.0,,59.0,36.0,37.0,47.0,61.0,77.0,28.0,50.0,19.0,48.0,58.0,53.0,23.0,57.0,54.0,32.0,36.0,38.0,40.0,26.0,49.0,36.0,81.0,40.0,81.0,52.0,34,30.0,22.0,31.0,0.0,52.0,43.0,69.0,30,100.0,58,51.0,47.0,57.0,60.0,38,37.0,50.0,30.0,40.0,28.0,30.0,45.0,51.0,46,41.0,16.0,0.0,36.0,53.0,24.0,41.0,46.0,63.0,74.0,67.0,46.0,25.0,66.0,41.0,9.0,51.0,9,51,64.0,49.0,
51,2020-04-01,61,76.0,33.0,19.0,23.0,30.0,31,40.0,66.0,52.0,26.0,79.0,39.0,64.0,62.0,66.0,88.0,34.0,41.0,40.0,32.0,47.0,47.0,43.0,37.0,49.0,61.0,21.0,64.0,70,42.0,55.0,45.0,44.0,41.0,13,27.0,46.0,72,26.0,45.0,34.0,40.0,37.0,42.0,54.0,37.0,22.0,28.0,33,34.0,31.0,96.0,35.0,32.0,,36.0,34,81.0,40.0,41.0,35.0,29.0,32.0,89.0,27.0,40.0,56.0,17.0,34.0,49.0,79,46.0,35.0,,36.0,53.0,27.0,74.0,23.0,79.0,83.0,41.0,47,31.0,53.0,85,42.0,16.0,54.0,56.0,34.0,59.0,67.0,38.0,40.0,35.0,77.0,29.0,22.0,50.0,31.0,28,50.0,39.0,63.0,47.0,34.0,32,48.0,34.0,51.0,,55.0,49.0,33.0,42.0,62.0,71.0,24.0,46.0,22.0,60.0,48.0,47.0,25.0,59.0,58.0,30.0,33.0,38.0,39.0,26.0,51.0,22.0,84.0,37.0,76.0,48.0,47,25.0,48.0,16.0,0.0,51.0,45.0,50.0,20,76.0,62,51.0,49.0,70.0,61.0,69,36.0,47.0,36.0,35.0,29.0,30.0,74.0,63.0,66,37.0,17.0,0.0,48.0,57.0,21.0,47.0,47.0,56.0,63.0,71.0,46.0,28.0,53.0,46.0,10.0,53.0,30,46,57.0,54.0,
52,2020-04-02,49,89.0,35.0,22.0,30.0,28.0,25,43.0,80.0,48.0,26.0,77.0,36.0,57.0,62.0,52.0,81.0,33.0,46.0,42.0,35.0,42.0,65.0,60.0,40.0,42.0,55.0,35.0,64.0,40,26.0,48.0,40.0,43.0,59.0,18,31.0,43.0,30,31.0,56.0,34.0,37.0,51.0,39.0,59.0,37.0,19.0,34.0,34,31.0,34.0,47.0,40.0,29.0,,38.0,35,86.0,49.0,29.0,34.0,40.0,56.0,71.0,27.0,42.0,57.0,0.0,44.0,71.0,31,47.0,43.0,,36.0,53.0,35.0,68.0,22.0,72.0,60.0,42.0,50,31.0,53.0,81,46.0,20.0,63.0,68.0,33.0,60.0,66.0,39.0,40.0,43.0,75.0,63.0,15.0,51.0,34.0,31,72.0,37.0,48.0,55.0,40.0,29,47.0,37.0,55.0,,36.0,42.0,96.0,45.0,55.0,76.0,23.0,45.0,29.0,43.0,92.0,48.0,27.0,60.0,52.0,35.0,41.0,37.0,43.0,26.0,51.0,24.0,79.0,37.0,75.0,46.0,59,39.0,45.0,21.0,0.0,54.0,38.0,66.0,58,59.0,60,41.0,48.0,53.0,92.0,67,36.0,43.0,39.0,25.0,27.0,31.0,58.0,64.0,24,40.0,15.0,0.0,34.0,55.0,23.0,38.0,44.0,54.0,70.0,66.0,45.0,35.0,38.0,47.0,11.0,58.0,100,21,68.0,54.0,
53,2020-04-03,49,90.0,43.0,50.0,30.0,36.0,24,68.0,80.0,61.0,54.0,69.0,43.0,83.0,100.0,56.0,100.0,56.0,46.0,57.0,32.0,67.0,68.0,56.0,37.0,48.0,80.0,39.0,50.0,20,29.0,90.0,55.0,48.0,44.0,34,48.0,66.0,48,26.0,45.0,57.0,100.0,51.0,51.0,53.0,33.0,67.0,27.0,38,66.0,62.0,100.0,62.0,33.0,,50.0,24,82.0,44.0,35.0,45.0,61.0,47.0,86.0,57.0,77.0,80.0,32.0,57.0,49.0,69,53.0,38.0,,58.0,44.0,40.0,86.0,100.0,100.0,88.0,51.0,69,35.0,40.0,77,79.0,15.0,100.0,70.0,43.0,79.0,69.0,56.0,39.0,74.0,81.0,81.0,24.0,46.0,44.0,46,66.0,95.0,57.0,48.0,30.0,51,50.0,42.0,66.0,,45.0,43.0,87.0,31.0,47.0,76.0,54.0,62.0,48.0,79.0,49.0,44.0,32.0,74.0,51.0,51.0,28.0,62.0,55.0,24.0,53.0,65.0,100.0,43.0,70.0,48.0,28,23.0,44.0,26.0,0.0,68.0,44.0,69.0,28,59.0,94,41.0,60.0,58.0,55.0,54,40.0,100.0,38.0,28.0,60.0,47.0,98.0,87.0,67,34.0,74.0,0.0,48.0,64.0,46.0,42.0,55.0,53.0,92.0,100.0,42.0,45.0,57.0,48.0,91.0,85.0,57,53,50.0,66.0,
54,2020-04-04,51,100.0,31.0,53.0,35.0,33.0,40,71.0,69.0,65.0,54.0,72.0,46.0,86.0,100.0,34.0,88.0,59.0,44.0,47.0,24.0,76.0,48.0,74.0,37.0,48.0,59.0,40.0,50.0,25,29.0,78.0,49.0,59.0,0.0,49,54.0,82.0,19,35.0,93.0,70.0,44.0,45.0,49.0,42.0,35.0,70.0,26.0,29,73.0,74.0,95.0,78.0,40.0,,42.0,39,91.0,37.0,39.0,47.0,44.0,44.0,81.0,60.0,50.0,56.0,52.0,74.0,62.0,67,39.0,46.0,,73.0,53.0,48.0,86.0,54.0,94.0,91.0,57.0,64,46.0,46.0,90,77.0,19.0,63.0,98.0,27.0,79.0,69.0,72.0,50.0,72.0,97.0,100.0,22.0,58.0,51.0,44,64.0,99.0,57.0,44.0,36.0,32,61.0,58.0,91.0,,56.0,85.0,100.0,37.0,49.0,87.0,54.0,64.0,58.0,61.0,48.0,59.0,26.0,73.0,57.0,67.0,65.0,63.0,67.0,22.0,60.0,22.0,100.0,53.0,78.0,48.0,45,26.0,38.0,48.0,0.0,72.0,100.0,65.0,75,62.0,100,44.0,43.0,81.0,61.0,73,43.0,100.0,66.0,48.0,65.0,50.0,94.0,61.0,67,35.0,35.0,0.0,44.0,67.0,47.0,41.0,59.0,45.0,74.0,97.0,57.0,59.0,66.0,44.0,100.0,83.0,38,68,57.0,58.0,
55,2020-04-05,93,91.0,37.0,100.0,29.0,38.0,34,70.0,72.0,65.0,51.0,58.0,47.0,80.0,93.0,47.0,74.0,56.0,53.0,58.0,22.0,75.0,68.0,58.0,37.0,52.0,60.0,40.0,48.0,28,46.0,100.0,54.0,58.0,37.0,23,53.0,85.0,36,17.0,57.0,66.0,41.0,51.0,52.0,46.0,38.0,66.0,25.0,39,73.0,73.0,82.0,83.0,70.0,,43.0,41,100.0,41.0,34.0,46.0,57.0,23.0,82.0,60.0,50.0,57.0,43.0,77.0,66.0,52,32.0,59.0,,71.0,50.0,35.0,78.0,34.0,87.0,97.0,60.0,55,44.0,51.0,83,60.0,19.0,59.0,100.0,31.0,67.0,59.0,100.0,43.0,67.0,91.0,77.0,43.0,59.0,55.0,25,88.0,90.0,50.0,53.0,38.0,41,56.0,72.0,91.0,,54.0,58.0,98.0,29.0,63.0,80.0,55.0,63.0,56.0,32.0,44.0,54.0,27.0,77.0,100.0,63.0,48.0,68.0,71.0,25.0,54.0,21.0,98.0,50.0,70.0,51.0,45,32.0,31.0,17.0,0.0,66.0,46.0,61.0,36,65.0,90,35.0,52.0,70.0,64.0,63,59.0,90.0,48.0,21.0,63.0,48.0,67.0,65.0,60,36.0,31.0,0.0,42.0,58.0,47.0,39.0,59.0,52.0,67.0,85.0,60.0,54.0,63.0,48.0,92.0,100.0,40,42,51.0,52.0,
56,2020-04-06,100,94.0,32.0,51.0,28.0,35.0,41,42.0,66.0,60.0,31.0,58.0,42.0,81.0,81.0,48.0,68.0,56.0,73.0,62.0,18.0,51.0,42.0,40.0,61.0,38.0,83.0,41.0,47.0,48,32.0,88.0,43.0,48.0,42.0,35,34.0,58.0,20,12.0,43.0,46.0,43.0,35.0,46.0,57.0,29.0,34.0,47.0,29,42.0,43.0,91.0,51.0,27.0,,31.0,36,84.0,34.0,29.0,40.0,40.0,29.0,78.0,35.0,36.0,49.0,31.0,64.0,63.0,55,34.0,46.0,,44.0,44.0,47.0,58.0,19.0,76.0,100.0,38.0,56,31.0,51.0,77,100.0,12.0,51.0,66.0,44.0,76.0,59.0,26.0,39.0,71.0,70.0,88.0,18.0,45.0,43.0,22,66.0,42.0,49.0,61.0,33.0,37,42.0,51.0,83.0,,55.0,40.0,100.0,39.0,51.0,69.0,52.0,54.0,40.0,45.0,40.0,57.0,69.0,100.0,48.0,37.0,60.0,44.0,46.0,24.0,46.0,16.0,96.0,51.0,57.0,46.0,18,39.0,27.0,19.0,0.0,71.0,40.0,48.0,46,56.0,69,35.0,39.0,82.0,52.0,100,37.0,36.0,66.0,42.0,25.0,31.0,83.0,62.0,94,29.0,18.0,0.0,41.0,58.0,51.0,30.0,58.0,48.0,72.0,86.0,47.0,39.0,69.0,40.0,11.0,57.0,19,46,54.0,52.0,
57,2020-04-07,50,91.0,33.0,53.0,13.0,28.0,51,74.0,61.0,57.0,27.0,43.0,32.0,71.0,81.0,39.0,99.0,53.0,49.0,54.0,25.0,54.0,55.0,50.0,55.0,39.0,46.0,32.0,39.0,36,31.0,87.0,35.0,54.0,76.0,31,63.0,58.0,29,20.0,46.0,50.0,55.0,41.0,44.0,46.0,29.0,72.0,47.0,21,52.0,52.0,89.0,49.0,32.0,,30.0,30,81.0,30.0,26.0,40.0,47.0,51.0,80.0,33.0,38.0,50.0,65.0,61.0,59.0,20,31.0,43.0,,46.0,51.0,39.0,55.0,19.0,76.0,88.0,49.0,54,30.0,40.0,73,70.0,11.0,42.0,91.0,29.0,100.0,75.0,46.0,34.0,74.0,83.0,90.0,34.0,41.0,41.0,28,70.0,39.0,36.0,40.0,39.0,34,43.0,100.0,80.0,,33.0,46.0,96.0,26.0,51.0,75.0,53.0,55.0,46.0,50.0,37.0,52.0,69.0,85.0,43.0,42.0,51.0,48.0,70.0,23.0,45.0,16.0,92.0,45.0,52.0,41.0,14,11.0,38.0,11.0,0.0,70.0,43.0,54.0,48,58.0,58,34.0,42.0,55.0,48.0,59,34.0,38.0,62.0,10.0,36.0,28.0,31.0,62.0,52,33.0,14.0,0.0,39.0,45.0,49.0,35.0,55.0,47.0,45.0,91.0,45.0,42.0,67.0,52.0,10.0,84.0,42,42,48.0,47.0,
58,2020-04-08,36,97.0,30.0,47.0,29.0,34.0,39,59.0,52.0,56.0,26.0,55.0,30.0,77.0,80.0,44.0,67.0,32.0,43.0,64.0,20.0,100.0,42.0,55.0,54.0,41.0,41.0,37.0,52.0,60,22.0,88.0,32.0,50.0,0.0,29,48.0,100.0,17,22.0,37.0,65.0,50.0,43.0,47.0,39.0,26.0,65.0,55.0,28,100.0,100.0,91.0,72.0,32.0,,32.0,17,81.0,22.0,29.0,40.0,35.0,41.0,77.0,31.0,66.0,49.0,14.0,83.0,43.0,76,35.0,55.0,,63.0,34.0,33.0,53.0,16.0,73.0,82.0,48.0,61,29.0,47.0,60,76.0,10.0,73.0,87.0,30.0,72.0,46.0,36.0,31.0,70.0,98.0,94.0,23.0,39.0,41.0,32,65.0,38.0,48.0,46.0,38.0,26,42.0,73.0,69.0,,48.0,41.0,97.0,40.0,52.0,70.0,49.0,50.0,63.0,47.0,69.0,49.0,21.0,79.0,50.0,55.0,24.0,47.0,65.0,23.0,40.0,18.0,94.0,44.0,45.0,50.0,33,42.0,6.0,12.0,0.0,100.0,38.0,54.0,34,56.0,48,37.0,36.0,81.0,72.0,58,33.0,36.0,48.0,32.0,55.0,29.0,73.0,51.0,72,82.0,12.0,0.0,29.0,55.0,100.0,34.0,50.0,70.0,47.0,82.0,56.0,46.0,57.0,62.0,8.0,67.0,47,25,38.0,46.0,
59,2020-04-09,29,68.0,43.0,49.0,18.0,24.0,38,58.0,43.0,52.0,26.0,49.0,33.0,100.0,81.0,35.0,83.0,47.0,58.0,43.0,21.0,79.0,28.0,75.0,78.0,47.0,43.0,25.0,42.0,36,27.0,71.0,31.0,45.0,20.0,32,45.0,74.0,50,27.0,27.0,100.0,44.0,42.0,43.0,36.0,23.0,65.0,39.0,31,67.0,64.0,79.0,69.0,7.0,,30.0,32,73.0,20.0,22.0,38.0,61.0,24.0,66.0,29.0,40.0,44.0,23.0,78.0,58.0,51,38.0,46.0,,100.0,43.0,40.0,54.0,12.0,63.0,78.0,48.0,66,29.0,41.0,28,62.0,9.0,45.0,53.0,34.0,67.0,34.0,46.0,25.0,69.0,91.0,68.0,17.0,37.0,42.0,31,45.0,37.0,40.0,43.0,36.0,33,53.0,67.0,66.0,,54.0,44.0,96.0,24.0,47.0,74.0,48.0,52.0,48.0,62.0,31.0,39.0,23.0,85.0,46.0,55.0,43.0,100.0,65.0,22.0,35.0,18.0,85.0,41.0,33.0,51.0,16,25.0,37.0,28.0,0.0,70.0,37.0,48.0,54,49.0,54,26.0,32.0,79.0,50.0,72,33.0,34.0,30.0,26.0,59.0,25.0,62.0,30.0,25,28.0,9.0,0.0,36.0,43.0,52.0,29.0,49.0,41.0,34.0,85.0,41.0,47.0,42.0,60.0,5.0,63.0,33,30,43.0,55.0,
60,2020-04-10,44,65.0,28.0,50.0,28.0,26.0,70,61.0,55.0,54.0,25.0,46.0,38.0,80.0,85.0,43.0,67.0,51.0,52.0,34.0,32.0,78.0,46.0,47.0,57.0,26.0,40.0,100.0,54.0,18,16.0,90.0,100.0,46.0,17.0,28,48.0,79.0,34,27.0,31.0,64.0,46.0,35.0,71.0,41.0,23.0,66.0,56.0,37,61.0,72.0,75.0,68.0,24.0,,27.0,47,73.0,32.0,31.0,38.0,37.0,45.0,77.0,31.0,42.0,46.0,33.0,94.0,41.0,55,26.0,54.0,,68.0,42.0,33.0,54.0,13.0,78.0,75.0,53.0,59,28.0,41.0,27,59.0,10.0,43.0,56.0,25.0,67.0,51.0,13.0,31.0,56.0,70.0,99.0,12.0,37.0,29.0,40,55.0,38.0,55.0,51.0,38.0,51,46.0,67.0,61.0,,39.0,49.0,92.0,32.0,52.0,76.0,48.0,52.0,50.0,47.0,30.0,44.0,20.0,76.0,44.0,75.0,35.0,56.0,66.0,23.0,38.0,15.0,90.0,40.0,38.0,40.0,78,28.0,13.0,24.0,0.0,73.0,36.0,44.0,9,49.0,57,29.0,33.0,78.0,46.0,83,33.0,38.0,20.0,10.0,58.0,29.0,51.0,38.0,22,33.0,8.0,0.0,26.0,50.0,50.0,28.0,46.0,48.0,38.0,87.0,49.0,41.0,41.0,59.0,6.0,73.0,38,76,44.0,44.0,
61,2020-04-11,51,78.0,34.0,23.0,27.0,24.0,39,41.0,42.0,38.0,27.0,43.0,43.0,71.0,70.0,37.0,39.0,32.0,51.0,45.0,30.0,57.0,38.0,45.0,36.0,37.0,49.0,38.0,45.0,54,27.0,38.0,42.0,36.0,78.0,33,35.0,63.0,38,29.0,32.0,46.0,44.0,30.0,39.0,38.0,22.0,32.0,28.0,17,48.0,48.0,40.0,47.0,45.0,,33.0,38,77.0,24.0,25.0,31.0,45.0,45.0,69.0,31.0,46.0,47.0,33.0,68.0,58.0,59,32.0,46.0,,44.0,37.0,16.0,55.0,12.0,61.0,35.0,38.0,46,28.0,53.0,26,47.0,9.0,45.0,47.0,34.0,58.0,52.0,39.0,37.0,34.0,79.0,24.0,13.0,42.0,31.0,28,57.0,39.0,51.0,59.0,32.0,37,40.0,49.0,40.0,,58.0,32.0,39.0,31.0,43.0,81.0,20.0,40.0,37.0,39.0,34.0,34.0,18.0,64.0,42.0,40.0,24.0,42.0,50.0,22.0,37.0,16.0,80.0,27.0,43.0,51.0,15,5.0,33.0,14.0,0.0,56.0,33.0,47.0,36,58.0,59,29.0,38.0,100.0,53.0,61,32.0,34.0,24.0,17.0,26.0,27.0,48.0,23.0,36,33.0,9.0,0.0,19.0,52.0,26.0,32.0,35.0,43.0,33.0,66.0,37.0,36.0,47.0,44.0,5.0,26.0,17,49,41.0,58.0,
62,2020-04-12,44,100.0,41.0,20.0,20.0,31.0,16,41.0,54.0,41.0,26.0,43.0,28.0,70.0,64.0,40.0,47.0,31.0,47.0,50.0,22.0,43.0,32.0,56.0,29.0,50.0,46.0,35.0,56.0,44,29.0,47.0,41.0,31.0,19.0,40,27.0,58.0,27,25.0,36.0,31.0,33.0,38.0,35.0,47.0,22.0,23.0,37.0,18,37.0,32.0,30.0,36.0,8.0,,20.0,21,83.0,28.0,19.0,29.0,43.0,59.0,62.0,31.0,52.0,42.0,49.0,50.0,41.0,38,38.0,52.0,,29.0,33.0,15.0,55.0,22.0,47.0,33.0,35.0,33,30.0,53.0,25,29.0,22.0,44.0,51.0,45.0,50.0,52.0,35.0,31.0,40.0,100.0,35.0,21.0,48.0,28.0,29,100.0,45.0,45.0,42.0,36.0,45,41.0,41.0,45.0,,58.0,39.0,37.0,27.0,47.0,83.0,19.0,41.0,28.0,43.0,33.0,41.0,20.0,64.0,54.0,29.0,26.0,34.0,45.0,31.0,39.0,15.0,96.0,26.0,38.0,29.0,58,35.0,14.0,23.0,0.0,55.0,34.0,42.0,55,50.0,73,26.0,41.0,87.0,48.0,38,31.0,38.0,36.0,37.0,20.0,26.0,31.0,31.0,35,29.0,11.0,0.0,27.0,42.0,26.0,28.0,29.0,42.0,32.0,89.0,39.0,29.0,48.0,36.0,6.0,48.0,9,39,39.0,50.0,
63,2020-04-13,31,71.0,36.0,43.0,28.0,23.0,20,49.0,44.0,55.0,27.0,34.0,36.0,80.0,89.0,34.0,41.0,52.0,66.0,37.0,26.0,70.0,41.0,49.0,51.0,50.0,37.0,29.0,56.0,22,33.0,77.0,42.0,42.0,27.0,56,36.0,64.0,22,25.0,21.0,47.0,42.0,34.0,42.0,29.0,21.0,62.0,73.0,15,58.0,50.0,70.0,58.0,44.0,,14.0,40,72.0,36.0,25.0,39.0,51.0,34.0,55.0,33.0,62.0,37.0,24.0,63.0,49.0,47,33.0,57.0,,49.0,34.0,32.0,74.0,96.0,59.0,81.0,48.0,47,32.0,45.0,28,70.0,100.0,49.0,54.0,39.0,68.0,32.0,32.0,24.0,100.0,77.0,89.0,31.0,36.0,34.0,27,72.0,99.0,45.0,54.0,24.0,39,37.0,55.0,100.0,,38.0,18.0,83.0,27.0,43.0,89.0,52.0,49.0,37.0,39.0,36.0,36.0,18.0,77.0,98.0,38.0,24.0,46.0,56.0,100.0,36.0,13.0,85.0,36.0,37.0,35.0,0,40.0,7.0,31.0,0.0,62.0,41.0,40.0,38,46.0,90,27.0,31.0,92.0,49.0,54,28.0,80.0,45.0,34.0,56.0,29.0,31.0,37.0,45,41.0,23.0,0.0,100.0,39.0,42.0,23.0,42.0,42.0,34.0,80.0,51.0,37.0,34.0,56.0,16.0,69.0,41,26,52.0,46.0,
